Temperature,pH,Dissolved Oxygen,Ammonia,Nitrate,Fish Behavior,Fish Growth Rate,Growth Stage,Leaf Area,Yield,Fish Species,Pairable Plant Species,Fish Success Rate,Plant Success Rate
20.9211028,7.312672359,6.251724921,0.206728884,2.550619785,Resting_stressed,0.464787216,Seedling,193.4417127,154.4821708,Perch,Tomatoes,0.95238527,0.843108232
26.54991267,7.049794983,8.537876247,0.044814563,0.429376132,Resting_stressed,0.373919058,Fruit_Setting,274.4163848,64.53346071,Trout,Basil,0.896027831,0.925137783
22.82571014,7.433394133,8.197993619,0.040652558,1.512599901,Active_schooling,0.351579021,Flowering,235.7593188,54.61577416,Trout,Lettuce,0.994111115,0.723283733
27.86453495,6.745712263,6.207490697,0.186333066,2.570240261,Active_stressed,0.57474091,Vegetative,270.6724442,94.0814677,Perch,Lettuce,0.797583018,0.953556
27.07060357,6.63883838,7.446136568,0.248600628,1.42309001,Active_stressed,0.229962835,Flowering,106.7986126,206.3482599,Perch,Lettuce,0.803228036,0.765797706
26.82759467,6.530055017,6.616069195,0.119821996,0.092411615,Active_feeding,0.562815576,Vegetative,285.3489932,51.64031468,Perch,Lettuce,0.815102589,0.737929086
22.85002542,7.093496778,6.473646241,0.102760256,4.834405434,Resting_stressed,0.233916988,Vegetative,205.1649971,86.30119671,Trout,Basil,0.838173141,0.762891537
26.05703822,7.093544452,7.491227059,0.174824674,4.409491657,Resting,0.455656464,Seedling,124.7446295,122.6101781,Tilapia,Basil,0.86969169,0.716341773
27.8906325,6.715212374,6.746158411,0.209934111,1.68684833,Active_feeding,0.29519175,Seedling,229.1160223,223.272098,Perch,Lettuce,0.779285508,0.726957914
24.2105729,6.908604049,8.818184243,0.164831724,0.459777273,Active_stressed,0.523535189,Flowering,280.0818965,67.50773958,Tilapia,Tomatoes,0.965737716,0.999100059
23.76585724,6.619733263,7.012649175,0.157167051,2.008708062,Resting_stressed,0.454588335,Vegetative,210.835859,269.7885097,Trout,Basil,0.980503689,0.890094842
20.11732657,6.647468428,6.378408005,0.079210406,0.444906214,Resting,0.381601343,Flowering,159.36686,142.227923,Perch,Basil,0.739782541,0.917854818
25.60163015,7.131145502,6.803012024,0.229047017,1.640439283,Resting_stressed,0.551023158,Flowering,143.6150039,261.2672408,Perch,Basil,0.837055142,0.980588858
26.86782055,6.815514946,6.664711028,0.034656028,3.746181181,Resting,0.515257812,Fruit_Setting,263.5394641,125.0900194,Perch,Basil,0.75274454,0.843164734
21.97965749,6.802200119,8.346260605,0.024483075,1.45738694,Active_schooling,0.329962182,Vegetative,148.7898706,92.94351571,Tilapia,Basil,0.815252264,0.708273232
22.52019662,7.10007128,6.63425058,0.033172957,3.342986212,Resting,0.248152939,Flowering,282.0658085,101.0886823,Trout,Tomatoes,0.994605148,0.856285479
24.00541617,6.746679625,6.544188303,0.019679354,3.511731887,Active_feeding,0.252370592,Flowering,292.6532458,225.6884315,Tilapia,Basil,0.935898107,0.97577115
20.57664126,6.516031486,7.567026519,0.06515639,0.721009642,Active_stressed,0.366979515,Fruit_Setting,154.8955788,263.282358,Perch,Lettuce,0.96800158,0.876127927
20.71713981,6.805512513,7.459323071,0.226536365,1.478103252,Resting,0.449104879,Flowering,299.3978537,63.91681135,Tilapia,Tomatoes,0.775970255,0.821301129
23.36888607,7.374002808,6.905006499,0.03819725,1.594982825,Active_schooling,0.325343108,Fruit_Setting,158.6241373,243.2723756,Tilapia,Lettuce,0.924808416,0.996399383
22.08975162,7.37573483,6.44970586,0.009610712,1.051751132,Active_feeding,0.558711207,Vegetative,125.416135,257.0986687,Trout,Tomatoes,0.906975424,0.821418892
23.24829842,7.418643251,8.665156149,0.088626564,0.477497092,Active_schooling,0.42161327,Fruit_Setting,138.6577078,228.5391939,Perch,Lettuce,0.853494878,0.79600721
23.63509038,6.693278275,7.040755516,0.224032005,2.301793505,Resting,0.313814558,Flowering,147.5881423,128.2652585,Perch,Basil,0.87988506,0.798617675
27.81018717,7.169845529,7.71818699,0.181072695,4.121471173,Active_schooling,0.58743655,Fruit_Setting,157.7424212,285.4023428,Perch,Lettuce,0.92106144,0.763415259
27.55407856,6.992204596,6.639689161,0.239056987,3.273159532,Active_stressed,0.447825473,Seedling,267.4436296,75.86417335,Tilapia,Basil,0.92462491,0.864287674
21.11784121,6.763168648,6.82149666,0.022065844,2.361250174,Resting_stressed,0.2916079,Seedling,145.3870035,245.63895,Perch,Tomatoes,0.708142529,0.826033203
27.06068779,7.143697721,7.451545169,0.227648564,3.42071208,Active_stressed,0.239882873,Vegetative,299.6195129,206.5111802,Perch,Basil,0.773695461,0.980156442
20.6416533,7.110021075,7.166242132,0.217501089,3.394196449,Resting,0.570672347,Flowering,125.2528971,179.4794423,Perch,Tomatoes,0.870418188,0.924179176
24.06108376,6.644838683,7.130909947,0.091572155,2.895449361,Resting,0.506643436,Flowering,132.8939142,274.3417205,Perch,Basil,0.918172205,0.825759949
21.3112792,7.2609715,7.68680178,0.088692539,1.170121136,Resting_stressed,0.400188632,Flowering,216.6042963,287.2606723,Perch,Basil,0.810363799,0.779170573
22.92713716,7.410641236,8.126058367,0.006393119,1.229992597,Resting,0.438388893,Fruit_Setting,146.3334629,134.7442343,Perch,Lettuce,0.906063269,0.780623183
25.94672181,6.808988587,6.0767961,0.128463644,0.457865664,Active_feeding,0.241954937,Vegetative,167.6017701,212.8207599,Perch,Basil,0.736596168,0.952550591
23.39604383,6.599171183,6.245833082,0.125381094,3.420257222,Resting_stressed,0.266730919,Flowering,171.7232679,156.3616749,Perch,Tomatoes,0.824573888,0.915930617
26.4556103,6.863497549,7.107771561,0.170488483,4.878396475,Resting,0.351723035,Seedling,138.4911238,171.5607145,Trout,Tomatoes,0.893565104,0.700396734
25.75052569,7.34912013,6.752060139,0.04864034,1.07353414,Active_stressed,0.351746987,Flowering,254.2499574,96.07044305,Tilapia,Basil,0.721235124,0.839203083
27.54271557,6.962270066,8.673767876,0.047076326,0.670180163,Resting,0.478461752,Vegetative,264.8755751,123.1186586,Perch,Basil,0.893535336,0.862868149
24.27324816,7.263922123,8.667682649,0.197557365,1.201920401,Resting_stressed,0.447762815,Flowering,298.0660011,131.2286851,Trout,Basil,0.946409296,0.800269524
26.41718363,7.085370419,8.966710019,0.228223411,0.762153009,Active_stressed,0.54547718,Vegetative,264.7917776,264.4354002,Perch,Tomatoes,0.760951809,0.91543736
22.58325685,7.475760208,7.08907123,0.173736435,4.646148388,Active_stressed,0.3189169,Flowering,224.6785185,169.8476192,Trout,Tomatoes,0.740918942,0.934311084
22.76596676,7.057090061,8.466065683,0.117689719,1.602737432,Active_feeding,0.400585207,Flowering,129.2392759,217.871967,Tilapia,Basil,0.923738653,0.925113492
23.20408371,7.282689973,7.96073844,0.208975059,1.590819563,Active_feeding,0.424681014,Vegetative,207.7023251,151.0936436,Tilapia,Basil,0.821257363,0.91440875
23.28732587,6.884705588,7.219933343,0.153936923,1.984760614,Active_schooling,0.437993721,Vegetative,166.5925876,148.9164438,Trout,Lettuce,0.803372369,0.800962228
20.82602577,6.949094678,6.060194701,0.179819795,4.444204965,Active_feeding,0.303985471,Fruit_Setting,143.0760062,238.4430307,Trout,Basil,0.837496861,0.763532146
24.15279151,6.770279611,6.981602105,0.119826348,4.957860018,Resting,0.232250432,Fruit_Setting,244.6820523,116.6768209,Trout,Tomatoes,0.953146483,0.827167199
20.77442575,6.753656198,7.245152876,0.088240921,3.085488064,Resting,0.254433846,Seedling,232.6120106,271.2815142,Perch,Lettuce,0.872677326,0.909936509
27.11809709,7.053028593,6.188658737,0.175901892,3.851270163,Active_stressed,0.348297051,Vegetative,165.5346108,145.3727409,Trout,Tomatoes,0.985785325,0.829865244
20.49475827,7.171207045,6.342417895,0.134121395,0.159734049,Active_feeding,0.554167691,Fruit_Setting,150.229742,74.19574254,Perch,Tomatoes,0.708955291,0.988267184
23.59755544,6.535777622,6.458675978,0.16722139,4.020800142,Resting,0.361734933,Fruit_Setting,227.3203482,119.0052465,Tilapia,Tomatoes,0.744936788,0.954435928
22.27755253,6.539140725,6.004714398,0.226142554,1.157755276,Active_feeding,0.245037182,Flowering,117.0519668,282.4261215,Tilapia,Lettuce,0.948452853,0.871714
21.23895533,6.52784328,7.083014631,0.191055266,1.576483697,Resting_stressed,0.410634467,Vegetative,282.6070673,253.7117776,Trout,Basil,0.786569409,0.765751347
26.27069353,7.033200317,7.657300448,0.089716095,3.986458764,Active_stressed,0.231744556,Seedling,228.0658637,63.29461558,Tilapia,Tomatoes,0.766002388,0.831728841
25.71945919,7.083223756,7.84701474,0.054392871,0.133270093,Resting,0.584014255,Seedling,193.0344042,204.4368602,Perch,Basil,0.963035308,0.722695156
21.16758312,7.049120105,6.834775826,0.071009604,3.116281359,Resting,0.371695563,Fruit_Setting,291.3830026,266.3838889,Trout,Tomatoes,0.909742277,0.916668477
25.06212513,6.984005604,8.433948649,0.046422495,1.444691328,Resting_stressed,0.525925106,Vegetative,239.385543,235.7598005,Tilapia,Tomatoes,0.850918561,0.801892224
26.34044134,7.060512036,8.323132933,0.1978309,4.560472827,Active_feeding,0.263508028,Vegetative,282.1958624,140.7302557,Trout,Basil,0.908463689,0.90785886
26.18665776,6.801002697,8.08138722,0.225028543,1.54746355,Active_feeding,0.202915572,Fruit_Setting,284.1661274,275.0039967,Trout,Basil,0.886328182,0.748354287
20.73823678,7.414384591,7.97990966,0.209526477,1.037795623,Resting,0.525442257,Flowering,288.7212131,259.6886044,Perch,Tomatoes,0.87713899,0.717125858
25.48410175,7.350937571,6.873755271,0.064179332,1.816827335,Active_stressed,0.493947257,Vegetative,225.4535012,205.365604,Perch,Basil,0.812174609,0.719837965
25.72819137,7.000778064,6.370106344,0.202602339,2.837041229,Resting,0.508426086,Fruit_Setting,159.1128917,141.0072576,Trout,Basil,0.712396489,0.755828188
26.89733014,7.111559771,6.482006674,0.03662634,3.180434393,Active_feeding,0.306695769,Seedling,125.0187473,77.23593731,Tilapia,Lettuce,0.786029554,0.863224776
24.06435471,7.109763696,6.16167778,0.242762964,0.524461925,Resting,0.26088261,Flowering,223.3796001,186.3575812,Trout,Tomatoes,0.731391906,0.927325417
23.688752,6.740842292,6.891140916,0.19666052,3.810885563,Active_schooling,0.257945114,Vegetative,165.891439,81.75553947,Tilapia,Lettuce,0.744709856,0.798898792
27.7209306,6.659422393,6.105274596,0.032832705,2.272603461,Active_stressed,0.439486882,Fruit_Setting,120.5557166,61.50909351,Perch,Lettuce,0.826578397,0.764301237
26.37209805,7.389945619,7.593830233,0.075910116,0.819496864,Resting_stressed,0.537496398,Seedling,261.9675438,230.6219368,Perch,Lettuce,0.962387742,0.762308086
24.46984793,6.891395295,7.353183929,0.031973271,2.567884581,Active_stressed,0.525221743,Seedling,292.7649196,174.7354075,Tilapia,Tomatoes,0.98994789,0.979010579
22.64493657,7.408753736,6.290122195,0.103971605,2.729758364,Active_feeding,0.536181355,Vegetative,285.9670786,75.87588339,Tilapia,Tomatoes,0.988577163,0.921709294
26.76190397,7.193429085,6.203773083,0.184003016,3.294678974,Active_stressed,0.211968615,Vegetative,252.7733788,86.7442745,Perch,Basil,0.942304887,0.718816326
23.64349112,7.231630881,8.409970797,0.125376155,3.069800086,Resting_stressed,0.255064511,Fruit_Setting,149.833876,261.7174484,Trout,Basil,0.921907088,0.853056208
20.74148154,6.682676076,7.061939071,0.173747625,2.292486314,Resting,0.285062088,Vegetative,103.3399663,221.4528798,Tilapia,Basil,0.774506444,0.764579345
23.63923418,7.38771853,8.665696918,0.167639029,1.310812731,Active_schooling,0.406386241,Seedling,160.9761471,69.46779968,Trout,Tomatoes,0.957756996,0.925104241
26.97574717,7.293953817,6.068532128,0.142170079,1.343610494,Active_schooling,0.43718327,Flowering,285.2039835,128.5580422,Trout,Lettuce,0.963038133,0.710589978
23.58625718,6.558480828,7.026834801,0.103272315,0.645796638,Resting,0.593498002,Vegetative,143.9295057,279.574688,Perch,Lettuce,0.707395514,0.909021142
20.11479318,7.399585121,7.234665278,0.042889943,4.410720671,Resting_stressed,0.28957301,Fruit_Setting,221.0377482,281.5832953,Tilapia,Lettuce,0.995988947,0.787625971
24.89188259,7.045394941,8.774825762,0.207422507,4.258659075,Resting,0.334794928,Fruit_Setting,128.9153938,137.2922731,Tilapia,Tomatoes,0.988796754,0.70145015
27.96664003,7.19658318,6.111714699,0.004851639,2.510712421,Resting,0.599452994,Fruit_Setting,189.5763048,90.14483959,Perch,Tomatoes,0.767318525,0.962881554
26.53798867,7.326425385,6.502774961,0.076557799,0.92888835,Active_schooling,0.27432779,Seedling,244.7251229,241.6001688,Trout,Lettuce,0.772068146,0.727429701
24.93790357,6.730328086,7.842371382,0.00327021,3.495619639,Active_schooling,0.438569022,Seedling,179.6465684,83.99383197,Perch,Basil,0.785465655,0.757111853
27.31519109,6.843271045,7.10497118,0.081669856,0.465156761,Resting_stressed,0.496116624,Vegetative,130.0433924,189.0583941,Trout,Lettuce,0.831529657,0.933713043
26.50865345,7.306742039,6.233311526,0.044202939,4.791349424,Active_feeding,0.537160349,Seedling,154.9902534,135.1110185,Trout,Lettuce,0.969590794,0.817658653
23.98911482,6.871215348,8.40430015,0.137491479,0.150127901,Active_stressed,0.467451916,Vegetative,176.1918229,266.2294841,Tilapia,Tomatoes,0.985026284,0.829356072
24.72976228,7.1539458,6.811661294,0.108754842,4.207091369,Active_schooling,0.538802159,Vegetative,238.3855925,103.9222147,Perch,Lettuce,0.910174213,0.775441265
25.85034247,7.318789726,8.041200477,0.195496439,2.081226153,Active_schooling,0.429513715,Flowering,246.049077,195.4594266,Trout,Basil,0.891517538,0.94140208
26.77140931,7.274809342,7.547406161,0.031533562,3.372974443,Resting_stressed,0.35535086,Flowering,289.9130372,262.9958115,Perch,Basil,0.744851118,0.700138677
20.46541122,7.10471245,6.4450629,0.123673464,3.381324844,Resting_stressed,0.212907838,Vegetative,122.7637598,168.0513838,Trout,Tomatoes,0.785604076,0.990065345
26.19843086,7.42434669,6.854214379,0.220381249,4.887683752,Active_feeding,0.271891775,Fruit_Setting,265.4330094,185.9112208,Perch,Basil,0.9702093,0.832979448
23.58002752,6.797850959,6.75437633,0.216095197,0.758970375,Active_feeding,0.347398216,Flowering,245.9564644,176.9470134,Perch,Basil,0.882960916,0.961255589
25.28638848,6.928593258,7.572962471,0.114238648,2.263467722,Active_stressed,0.375437757,Vegetative,213.502022,53.40519397,Tilapia,Tomatoes,0.918107658,0.809920882
26.11706409,7.272687898,8.322293057,0.222401259,3.606985378,Resting,0.373659492,Flowering,233.2036666,199.0200262,Tilapia,Tomatoes,0.919518401,0.803852278
24.3160154,7.261892827,7.745944,0.248042501,0.79842819,Active_schooling,0.497901365,Fruit_Setting,112.0944466,268.6709994,Trout,Tomatoes,0.864145578,0.974028036
21.2681188,7.159608278,7.619400764,0.021132034,4.702584359,Resting,0.508969615,Fruit_Setting,251.0872314,50.58718191,Perch,Basil,0.798250779,0.702451339
23.27621465,6.625586846,8.870029158,0.034745694,0.682694582,Active_schooling,0.304094165,Seedling,294.6517311,165.3102118,Perch,Tomatoes,0.745855841,0.736787281
20.61498395,7.078462002,7.296975358,0.15402315,4.624728457,Resting,0.509985552,Flowering,189.6349454,95.20197478,Perch,Basil,0.813042494,0.894138024
25.51440553,7.4659011,8.720588789,0.17372198,2.5510992,Active_schooling,0.590461018,Vegetative,230.63078,86.21214607,Perch,Tomatoes,0.780108434,0.893718049
27.62964946,6.76392287,6.689984711,0.072361412,2.538127109,Resting,0.452431631,Seedling,196.0139525,280.4344207,Perch,Lettuce,0.946586907,0.972329527
26.3620225,6.568972898,6.467711856,0.079169966,4.62594276,Active_stressed,0.293794495,Flowering,119.5153487,241.8841916,Perch,Tomatoes,0.804295246,0.959435227
23.11829138,6.514767383,8.295797467,0.131067548,0.052155421,Resting,0.207501531,Flowering,148.7588129,139.4146197,Tilapia,Tomatoes,0.80141385,0.957037385
24.67433197,7.103436689,6.487331672,0.058797787,1.993979164,Active_feeding,0.432380435,Vegetative,280.7348884,243.7116198,Perch,Tomatoes,0.883389382,0.811795607
22.43360541,6.552146445,7.445990709,0.246083874,0.598916152,Active_feeding,0.466538973,Seedling,189.9630307,126.4223881,Perch,Lettuce,0.975417718,0.804596613
24.3283648,7.425108773,6.042289155,0.070813675,3.899407753,Resting_stressed,0.389737968,Flowering,233.6341855,122.0707868,Trout,Lettuce,0.927864477,0.815338124
22.40581525,7.384183974,6.999080683,0.207045373,0.952701734,Active_schooling,0.216852358,Flowering,275.0491013,288.0163553,Trout,Tomatoes,0.796008197,0.941259875
25.90659805,7.401208828,7.236576301,0.042790737,1.97392833,Resting,0.251787453,Seedling,173.0420354,125.610708,Tilapia,Lettuce,0.735674328,0.862757021
22.07473206,7.148244765,7.054609666,0.23055097,0.169939851,Resting_stressed,0.245622906,Vegetative,118.8350349,72.16436858,Trout,Tomatoes,0.741865599,0.807469365
27.71216312,6.531026046,6.505255957,0.128386817,1.835815587,Resting_stressed,0.432987453,Seedling,200.3724775,267.242641,Trout,Basil,0.981815461,0.877283395
25.29558986,7.06184358,8.859625023,0.229166258,0.894803034,Active_stressed,0.408380983,Seedling,206.3859654,101.9555641,Perch,Lettuce,0.717261535,0.908912304
20.55022278,6.577520948,7.730239866,0.111076758,4.870777949,Active_stressed,0.556945316,Fruit_Setting,225.4236009,209.0377696,Perch,Basil,0.855637873,0.944514701
20.08622211,6.582140959,8.338015979,0.145439811,1.688792138,Resting_stressed,0.440667657,Fruit_Setting,241.351342,199.4990034,Tilapia,Basil,0.944665583,0.992285309
27.97637075,6.555687821,8.917913392,0.172427266,0.223290867,Active_feeding,0.255634308,Fruit_Setting,249.0483544,98.67346819,Trout,Basil,0.875110631,0.703895197
21.76404463,6.621444126,7.879716007,0.214168826,0.765675572,Active_feeding,0.2837132,Seedling,149.194745,58.31694588,Trout,Tomatoes,0.92155774,0.845115791
22.50050199,7.0288357,8.316759874,0.237233747,0.070612235,Resting,0.440577544,Vegetative,183.9137795,287.3905691,Perch,Tomatoes,0.951303008,0.962717179
21.66731211,7.066874393,7.881420126,0.065060144,2.88179434,Active_schooling,0.295900408,Fruit_Setting,249.7525508,187.608262,Tilapia,Lettuce,0.786491471,0.718632671
27.42481418,7.276875558,8.719738161,0.194337198,2.197795534,Resting_stressed,0.255107303,Seedling,252.4266203,93.54128074,Tilapia,Basil,0.994197545,0.98449559
25.21610288,7.283241238,7.020574501,0.196716632,2.184719168,Resting_stressed,0.334529155,Seedling,192.9105253,263.065482,Perch,Tomatoes,0.979131481,0.734618198
24.03509059,6.798220796,8.794648707,0.109991565,1.068587713,Active_stressed,0.589975803,Flowering,149.8443727,173.3998982,Perch,Tomatoes,0.873543655,0.893807715
24.46120652,6.944632139,6.765357293,0.127234507,1.971699114,Active_feeding,0.432782573,Fruit_Setting,198.3677423,291.9551437,Perch,Tomatoes,0.725036591,0.73544883
22.54298278,7.008564792,7.571581873,0.083277343,2.730026872,Resting,0.552999132,Fruit_Setting,145.1551228,68.82704024,Tilapia,Basil,0.85244586,0.704814554
24.91340002,6.505265999,7.05171555,0.03842585,1.023831892,Resting_stressed,0.583075889,Flowering,269.9050043,206.1305703,Trout,Tomatoes,0.771753836,0.950872874
23.35680291,7.377290355,8.349373443,0.191986506,1.866191958,Resting_stressed,0.230751304,Seedling,208.6511066,158.3897783,Perch,Lettuce,0.798647618,0.988422574
21.59382517,6.997961745,6.385021811,0.020333018,2.125478369,Active_feeding,0.436260761,Fruit_Setting,129.9619895,278.3225096,Tilapia,Basil,0.96392063,0.898922444
25.2528408,7.079119218,8.468836573,0.181112043,2.577354,Active_schooling,0.529816056,Flowering,110.0179327,122.7527927,Trout,Tomatoes,0.808262755,0.74320408
22.99072455,6.73187248,7.614912674,0.232995595,2.178925655,Resting,0.445683421,Seedling,193.1800108,52.51633594,Trout,Basil,0.705059703,0.789473536
26.28053103,7.276039203,8.841962227,0.169811964,2.828700138,Resting_stressed,0.385072409,Seedling,135.8866818,125.2127165,Tilapia,Lettuce,0.956245168,0.92404234
23.32315966,6.861410174,7.368580267,0.136552522,4.38630396,Resting_stressed,0.497078584,Seedling,211.3009996,243.7230453,Perch,Basil,0.858054512,0.815641914
24.066171,7.184331888,6.919728831,0.008363035,3.871131452,Active_stressed,0.233945941,Seedling,205.5255476,206.3962354,Trout,Tomatoes,0.790114286,0.743828285
26.29973183,7.015812931,8.744024491,0.209476435,2.71911081,Active_stressed,0.229740981,Flowering,217.5043088,279.3762653,Tilapia,Basil,0.965185619,0.899878607
23.58302474,7.344288381,7.772791766,0.193884396,4.608104751,Resting,0.267809062,Vegetative,111.934605,139.5215459,Trout,Tomatoes,0.803234103,0.948396415
27.72976908,7.031678203,6.379805666,0.167241649,1.082793248,Resting,0.583609303,Flowering,202.8984399,218.6797883,Trout,Lettuce,0.908860153,0.714710492
26.34422934,7.343615486,7.67614475,0.239257328,4.900190477,Resting,0.448130137,Flowering,242.2359796,168.1242735,Tilapia,Lettuce,0.98986507,0.992424671
26.61144324,6.829778596,6.808643933,0.151363749,2.659803978,Active_stressed,0.423202563,Seedling,245.6463075,234.8534288,Perch,Basil,0.790288259,0.735180504
27.63136373,6.850086275,8.196198574,0.114677725,0.799908836,Active_schooling,0.395271088,Fruit_Setting,164.7960566,157.875476,Tilapia,Lettuce,0.741404466,0.937302926
23.11080503,7.208477209,7.675743599,0.15592589,2.811133092,Resting_stressed,0.556358976,Seedling,150.7727861,190.1974045,Tilapia,Tomatoes,0.805016055,0.820309115
24.64064211,7.191556342,6.360091518,0.050824643,4.877142547,Resting_stressed,0.536854537,Flowering,126.1617497,151.6411354,Perch,Lettuce,0.795462499,0.70557991
25.54873393,6.611193597,7.315145251,0.01530105,3.233788649,Active_feeding,0.244276844,Fruit_Setting,298.4001241,209.7149092,Perch,Lettuce,0.705186562,0.904764599
25.38766787,6.808979584,8.077572392,0.19267927,3.040530821,Active_schooling,0.348100198,Fruit_Setting,149.1310464,163.7077903,Trout,Basil,0.957405318,0.825081454
27.62349436,6.628699283,6.386036879,0.089914844,0.133236492,Active_schooling,0.562152213,Flowering,278.3513965,91.83744393,Perch,Lettuce,0.813536925,0.965459397
22.30678907,6.733264822,7.797546504,0.046109644,2.333213354,Resting_stressed,0.463667673,Vegetative,121.5942314,91.46202314,Perch,Basil,0.969378701,0.745265447
22.33089223,6.872070529,6.07218773,0.009047035,2.561617438,Active_feeding,0.411148376,Seedling,174.2702732,127.6611588,Perch,Lettuce,0.815301421,0.767630313
27.34403522,7.480280018,7.538520403,0.084206849,0.478801817,Active_stressed,0.495323115,Seedling,143.0251772,191.6279447,Tilapia,Lettuce,0.895925329,0.707109825
26.39444513,6.871218745,6.020111537,0.134668981,0.484158575,Resting_stressed,0.215760532,Seedling,289.4198639,247.9930334,Perch,Tomatoes,0.889225615,0.700879811
21.62685299,6.94711997,7.064291153,0.11829605,0.255480631,Active_feeding,0.21700814,Seedling,206.7008816,278.065292,Trout,Lettuce,0.949845895,0.974120416
24.56037502,6.576399287,7.120088704,0.015609117,3.758288281,Active_schooling,0.401541002,Flowering,102.3283015,61.67432637,Trout,Lettuce,0.725997939,0.71396849
25.96610987,6.871246545,7.337330072,0.222096762,3.405272481,Active_schooling,0.598995589,Fruit_Setting,240.0839294,83.95930767,Trout,Lettuce,0.78946619,0.929529902
22.82429112,6.802649766,8.629443533,0.233834083,2.066949228,Resting_stressed,0.23906289,Seedling,111.1086269,73.87964936,Perch,Basil,0.847305222,0.907581781
23.47505801,6.865974353,6.478178389,0.017404302,2.419706133,Active_feeding,0.369382635,Vegetative,175.7891038,293.7345422,Tilapia,Lettuce,0.861353298,0.764393882
24.60317289,6.618529436,7.720343654,0.153535154,2.376386203,Active_schooling,0.279069346,Vegetative,122.769406,293.8194087,Trout,Tomatoes,0.866899275,0.743473373
23.73686846,7.15689953,6.8519918,0.237830197,4.506464012,Active_feeding,0.527062737,Vegetative,240.4386373,64.8309199,Perch,Lettuce,0.775667939,0.954425391
26.02433912,6.577674994,8.722130109,0.013824175,0.965280976,Resting_stressed,0.245026995,Vegetative,298.3775828,284.4576346,Tilapia,Tomatoes,0.732831817,0.709623688
20.04751003,7.196256778,6.15143331,0.050380034,1.626000561,Active_feeding,0.516249089,Flowering,229.6552234,147.3611621,Trout,Tomatoes,0.813825467,0.96505019
23.4770602,6.735939115,6.482335362,0.15241698,4.384431186,Active_schooling,0.520587696,Fruit_Setting,292.3134748,185.4905749,Perch,Tomatoes,0.8861975,0.910378006
22.700651,7.196828121,8.191615754,0.131694527,2.374448842,Active_stressed,0.511780228,Vegetative,169.601562,262.0126355,Perch,Tomatoes,0.705994601,0.875566033
24.87331242,6.948505475,8.485235309,0.063196461,3.67153746,Active_schooling,0.392508608,Fruit_Setting,142.0064195,212.4673629,Perch,Tomatoes,0.792338082,0.819331896
26.20766754,7.460432621,7.959386656,0.098337702,3.3671402,Active_schooling,0.390954573,Seedling,271.1507128,76.146935,Trout,Lettuce,0.98184973,0.781056969
20.6091613,6.889808789,8.92224083,0.220468959,0.023339713,Resting,0.238054517,Seedling,226.2062041,130.2602266,Tilapia,Lettuce,0.895379546,0.827324249
21.26447787,7.317913316,7.475902606,0.059002433,4.318619917,Active_schooling,0.399297772,Fruit_Setting,280.2310483,172.9894493,Perch,Tomatoes,0.742994356,0.764633577
25.32065299,7.439172399,7.009115757,0.054452141,3.28646437,Resting_stressed,0.537789492,Vegetative,168.6223702,154.5653982,Perch,Tomatoes,0.965381874,0.91333449
25.90721953,6.537341555,6.180126188,0.195624803,0.080299966,Active_schooling,0.253541344,Fruit_Setting,221.2443339,278.9572272,Perch,Lettuce,0.872488665,0.820115965
24.70561422,7.099646894,7.939791825,0.091471904,0.708763884,Resting_stressed,0.335401942,Flowering,183.4270499,285.3418151,Tilapia,Tomatoes,0.763759765,0.751359229
27.86242679,6.759861944,7.652592508,0.192549734,3.389238383,Active_stressed,0.493491146,Flowering,297.0057326,283.8670377,Trout,Basil,0.746275195,0.929491438
23.99569191,6.734235403,6.702443407,0.010681636,2.550704466,Resting,0.212084325,Vegetative,207.9025621,96.56569561,Perch,Lettuce,0.917164788,0.878235538
21.09033868,7.011488834,8.276600344,0.153467594,1.33595763,Active_schooling,0.465091922,Vegetative,279.5790877,117.3509529,Perch,Basil,0.776441286,0.714617233
25.49032848,7.440798726,6.413290799,0.243139303,3.810545106,Active_schooling,0.513113671,Seedling,166.8822995,90.92556645,Perch,Basil,0.720677616,0.728382614
24.81660418,6.561924672,6.590049039,0.045634033,3.877097847,Active_feeding,0.305754142,Fruit_Setting,222.683191,154.6532509,Trout,Lettuce,0.849449862,0.934554299
24.7233718,7.459136627,6.609015847,0.079847687,2.115120594,Active_schooling,0.250394372,Fruit_Setting,221.9123488,87.41659402,Trout,Tomatoes,0.723223123,0.864773699
24.36682908,7.306592936,7.740951915,0.06163657,3.846835496,Active_feeding,0.362951402,Vegetative,245.6104398,83.84284144,Trout,Lettuce,0.986761619,0.80404196
27.51276568,7.400207905,6.102325738,0.10805135,0.09412553,Active_stressed,0.432869652,Flowering,166.2274418,248.4463694,Trout,Lettuce,0.741056852,0.978554199
21.03325117,6.550356933,7.301568492,0.168168173,4.077289996,Resting,0.22213184,Fruit_Setting,130.6480085,175.0554876,Trout,Basil,0.730563807,0.853319464
20.58557839,6.800734222,8.914220525,0.198718992,2.246839406,Resting,0.27717904,Vegetative,221.8265902,291.0527686,Trout,Basil,0.793745422,0.886744858
21.23293736,6.622227828,8.311319076,0.227368713,0.21164444,Active_schooling,0.388689517,Flowering,216.5729857,81.03856991,Tilapia,Lettuce,0.943987082,0.966039444
21.95992168,6.901547221,8.377030772,0.214149685,1.627289401,Active_schooling,0.26202313,Flowering,219.7227307,195.9321179,Trout,Basil,0.784920313,0.774005989
